Mainfile,Formula,Entry_ID,Upload_ID,Total_energy
AminoAcids/argH/Dipeptide/Ca/conf_0064/FHIaims.out,C9CaH20N5O2,snSu5iK-75juHmEXC57woMCMKU81,KyjKBq5sRSKGLrHAYV9z7A,-39742.118878314
AminoAcids/arg/Dipeptide/bare/conf_3663/FHIaims.out,C9H19N5O2,snWrhqyFbtvJucoPsOvqo3DMMCAS,mxY3oud0ROmuulnue0PLuw,-21190.097152149
AminoAcids/lysH/Dipeptide/Mg/conf_0110/FHIaims.out,C9H20MgN3O2,so3_BqOCoSTXOtleN_GQkecxEY_n,nVHYZ1cxQwCENj8aAaJ2gg,-23656.073313233
AminoAcids/hisE/Dipeptide/Ca/conf_0011/FHIaims.out,C9CaH14N4O2,so9HUEdTRi3H9k6na40Gva7NBXq-,fQocMUCIRBST0UglsvLf4Q,-38164.183931209
AminoAcids/gluH/Dipeptide/Ca/conf_0054/FHIaims.out,C8CaH14N2O4,soc0t2Wi47ycY42rEMZh6BoueDPE,vjLfcI6QQhSW3C5sDfsJXw,-38243.25946624
AminoAcids/arg/Dipeptide/bare/conf_1918/FHIaims.out,C9H19N5O2,sodaNvt0Wlk_Eto00MWsEj61aVDD,mhwYHeUYTeqHRPiUb8FpOA,-21190.347329302
AminoAcids/lysH/Dipeptide/Mg/conf_0339/FHIaims.out,C9H20MgN3O2,sojrKx7PitT_ZAG4zaRI6AJ9Il7m,nVHYZ1cxQwCENj8aAaJ2gg,-23654.118715544
AminoAcids/argH/Dipeptide/bare/conf_0932/FHIaims.out,C9H20N5O2,soo8xV_dddsxiZslk8GS8WtBvQ7P,UrciuZtJRO6H8ip_Th-d2A,-21200.956835289
AminoAcids/arg/Dipeptide/bare/conf_0925/FHIaims.out,C9H19N5O2,soopOanUymJ9DxdjKxxjnqzTu39m,E4zeoTItQNmyq6j7HmhnEA,-21190.499554062
AminoAcids/lys/Dipeptide/bare/conf_1038/FHIaims.out,C9H19N3O2,sotwqSGOUUoy7R6WePq7jgeCFiKd,Anra7l_EQhC9f_PDkA4JdQ,-18209.281568449
AminoAcids/arg/Dipeptide/Mg/conf_0009/FHIaims.out,C9H19MgN5O2,spVv3MaQTF7JJtyWA912_sZX0Pm-,NIDpEFBaRuiPEiQKAUxB7g,-26634.899299426
AminoAcids/lysH/Dipeptide/Ba/conf_0424/FHIaims.out,BaC9H20N3O2,spW_uHOcmlUV3H_QYFY9Lo8U3Jud,ZnZLnzQUTbiqfI_XO3s4Aw,-243351.931265439
AminoAcids/arg/Dipeptide/Mg/conf_0549/FHIaims.out,C9H19MgN5O2,spZo4cpY7viDxBZtH2zSI6hIppb3,NIDpEFBaRuiPEiQKAUxB7g,-26632.031719962
AminoAcids/arg/Dipeptide/bare/conf_2639/FHIaims.out,C9H19N5O2,spbtvXno3PFpRGvRJwCo8DUCOtoI,mxY3oud0ROmuulnue0PLuw,-21190.243584266
AminoAcids/lys/Dipeptide/bare/conf_0611/FHIaims.out,C9H19N3O2,spj2I8eskSTqxodgdZyLyi0zLuL7,28mLVcKZRKyl-FhRS3-RGw,-18209.42474714
AminoAcids/arg/Dipeptide/Ba/conf_0360/FHIaims.out,BaC9H19N5O2,sq4OkoUOiUg9HUl6aWZJUkTGcN4m,REHDiBLURByKg3pMFPmq6w,-246329.072665715
AminoAcids/arg/Dipeptide/Ca/conf_0012/FHIaims.out,C9CaH19N5O2,sqKxAKghOmFtrn0QzMn8DsHgV3u7,REHDiBLURByKg3pMFPmq6w,-39737.566308371
AminoAcids/arg/Dipeptide/bare/conf_3204/FHIaims.out,C9H19N5O2,sqR9ZN9ovKho9xBgHQyynX7Nuhg9,mxY3oud0ROmuulnue0PLuw,-21190.167811445
AminoAcids/arg/Dipeptide/Mg/conf_0004/FHIaims.out,C9H19MgN5O2,sqYGhezKgtZETl-mVOoXSrYW2OyR,Ci4T-gOUT8GLrEkYVFf-ww,-26634.969497091
AminoAcids/lysH/Dipeptide/Ba/conf_0573/FHIaims.out,BaC9H20N3O2,squgJKjSpHKRb4AaKumAtQwPZxj2,ZnZLnzQUTbiqfI_XO3s4Aw,-243351.470374933
AminoAcids/lysH/Dipeptide/Ba/conf_0313/FHIaims.out,BaC9H20N3O2,sr4aoPCHYlX0vmBvGSTJ3ZpuXsJ8,ZnZLnzQUTbiqfI_XO3s4Aw,-243352.09891662
AminoAcids/arg/Dipeptide/bare/conf_2718/FHIaims.out,C9H19N5O2,srD_1AVIkdoB9IYeEqcAB-IgIxjM,mxY3oud0ROmuulnue0PLuw,-21190.233607553
AminoAcids/asn/Dipeptide/Mg/conf_0027/FHIaims.out,C7H13MgN3O3,srDv2wHlD3eSv2fKLtUBZNSZBcSL,OFQ-rlyqT8KLKaFKMeYXBQ,-23528.45083454
AminoAcids/lysH/Dipeptide/Ca/conf_0020/FHIaims.out,C9CaH20N3O2,srFbMYnmzsquYjn9PUTkD0tPJN0E,rHuhjknGTUiAfoVvbZzuuA,-36760.050346117
AminoAcids/hisE/Dipeptide/Ca/conf_0036/FHIaims.out,C9CaH14N4O2,srKrBOhVMFjYqzF3PSia-vuemN4B,fQocMUCIRBST0UglsvLf4Q,-38163.69096349
AminoAcids/cys/Dipeptide/Ca/conf_0044/FHIaims.out,C6CaH12N2O2S,srN7r1BrnNPtvKd0SwqWZye6nvq9,vjLfcI6QQhSW3C5sDfsJXw,-42917.095689072
AminoAcids/lys/Dipeptide/bare/conf_0904/FHIaims.out,C9H19N3O2,srYDT_4TZL08ADHov91nYD36Xjr2,cXFjyFUCQIO5UmKBPwPsRA,-18209.330686798
AminoAcids/ile/Dipeptide/Ba/conf_0060/FHIaims.out,BaC9H18N2O2,sr_6IRI_JO7ZDp9SZneiDN_CArR-,NIDpEFBaRuiPEiQKAUxB7g,-241839.938991402
AminoAcids/lys/Dipeptide/Ca/conf_0339/FHIaims.out,C9CaH19N3O2,srhAFDblbOY3kE4bHq4_ox2yCIXg,_SaxkTgYTteNpAnragzG6A,-36753.029488199
AminoAcids/lys/Dipeptide/bare/conf_1950/FHIaims.out,C9H19N3O2,srluwfMD4-X-l5CkGKWCIy5wcNOz,28mLVcKZRKyl-FhRS3-RGw,-18208.999709784
AminoAcids/asp/Dipeptide/bare/conf_0027/FHIaims.out,C7H11N2O4,srpZXnj_XfsofA7Rwa7EIAyIRyW-,fQocMUCIRBST0UglsvLf4Q,-18614.291921971
AminoAcids/lys/Dipeptide/bare/conf_1931/FHIaims.out,C9H19N3O2,srxdX7bqSvIkWRbOH_iD8LJBScgV,hSvqxrr0RjOhzwYU0stsOg,-18209.015114041
AminoAcids/hisH/Dipeptide/Ca/conf_0042/FHIaims.out,C9CaH15N4O2,ss2j_TofpHo-OwMaZxRedzkLihXT,vZFlWi73QF2OmB6W5PKTfQ,-38168.019083554
AminoAcids/lys/Dipeptide/Ca/conf_0160/FHIaims.out,C9CaH19N3O2,ss9plfAfUl4n3P5mDPUv7mh31kve,_SaxkTgYTteNpAnragzG6A,-36754.397266002
AminoAcids/met/Dipeptide/Mg/conf_0120/FHIaims.out,C8H16MgN2O2S,ssTGwBQ3Fn1OtU_Uiqr9zLIqC8yQ,qbfZrpOiRGqYZFuR4ufJIA,-31952.277426458
AminoAcids/hisD/Dipeptide/Mg/conf_0041/FHIaims.out,C9H14MgN4O2,ssTcXhpfwVtaJvvqWT-O8EW7646z,oHhmKWH2RHyyq7I2_Zdtkg,-25059.224584718
AminoAcids/argH/Dipeptide/Ca/conf_0429/FHIaims.out,C9CaH20N5O2,ssZCAoKwZ-eUTsx-sKxHMJy6X-_Q,vZFlWi73QF2OmB6W5PKTfQ,-39740.475346891
AminoAcids/argH/Dipeptide/Ba/conf_0433/FHIaims.out,BaC9H20N5O2,stHaMpYSzHAa_059_k9gi0o-b1zP,vZFlWi73QF2OmB6W5PKTfQ,-246333.970481584
AminoAcids/arg/Dipeptide/bare/conf_2678/FHIaims.out,C9H19N5O2,stoRTG62QJs_Zk3AR4fY-MJQ1MVM,FBrvLmB_QcO217mfeKmfzA,-21190.237927159
AminoAcids/arg/Dipeptide/Ca/conf_0840/FHIaims.out,C9CaH19N5O2,stsC98vW62hPf4oCAV6gzEQGOYd1,REHDiBLURByKg3pMFPmq6w,-39733.777182031
AminoAcids/arg/Dipeptide/bare/conf_0298/FHIaims.out,C9H19N5O2,stud3tjdooKknD5Qq3fRJIxbm4eH,mhwYHeUYTeqHRPiUb8FpOA,-21190.619006583
AminoAcids/argH/Dipeptide/bare/conf_0510/FHIaims.out,C9H20N5O2,suJEAVgJC4PoBBxGp-KYXUCwFw_-,UrciuZtJRO6H8ip_Th-d2A,-21201.62207157
AminoAcids/gluH/Dipeptide/Ca/conf_0074/FHIaims.out,C8CaH14N2O4,suOvVq2sp8y5yBLbsyRhCi36BXqn,vjLfcI6QQhSW3C5sDfsJXw,-38242.958811959
AminoAcids/arg/Dipeptide/bare/conf_2387/FHIaims.out,C9H19N5O2,suWuFCWhgaaiJM0nBO5UOy-uI5PD,FBrvLmB_QcO217mfeKmfzA,-21190.280320512
AminoAcids/lys/Dipeptide/bare/conf_1837/FHIaims.out,C9H19N3O2,surt-VdkWHX8w_9J-C6ZFwxlu3zW,dBbtvHpNTzm_CttIHCX4hg,-18209.067947469
AminoAcids/arg/Dipeptide/Ca/conf_0067/FHIaims.out,C9CaH19N5O2,sv4MCKqZNsNnnpzzjv5laQtc0mWl,REHDiBLURByKg3pMFPmq6w,-39737.355015397
AminoAcids/arg/Dipeptide/bare/conf_1410/FHIaims.out,C9H19N5O2,sv6vDf7jr7sXW9lhpV34igK8zdHN,N-T_ymXOSk-DXMIjvGyFrQ,-21190.42926476
AminoAcids/argH/Dipeptide/Ca/conf_0013/FHIaims.out,C9CaH20N5O2,svIY1mAUGjEU6J1p9Fj33t3Ku-1F,KChpT9gKRJKwo1_z8VjZ8Q,-39742.263084089
AminoAcids/lys/Dipeptide/bare/conf_1211/FHIaims.out,C9H19N3O2,svl31hr2M4RNiLP6oumWpdc1-8N7,cXFjyFUCQIO5UmKBPwPsRA,-18209.224308421
AminoAcids/gluH/Dipeptide/Mg/conf_0043/FHIaims.out,C8H14MgN2O4,svufIc-al5cCfGpDoEfof701lZZL,PCxqtGsNRZugsCeb7VMUfQ,-25139.738722996
AminoAcids/ala/Dipeptide/Ba/conf_0005/FHIaims.out,BaC6H12N2O2,svxRybC9sxFPC5qrHWDbJhB5_DHj,iQJ1a18hSvKCnu-9OVWV8Q,-238632.227020544
AminoAcids/ile/Dipeptide/Mg/conf_0130/FHIaims.out,C9H18MgN2O2,sw2B1DJNKg40t9nuou-sUb-TvLVu,OQ7gsl3nS1qCPR-JhXUH0w,-22143.739554138
AminoAcids/lys/Dipeptide/bare/conf_1904/FHIaims.out,C9H19N3O2,sw7b7hz4IJV6u2X3vjc6Rm11tJQL,dBbtvHpNTzm_CttIHCX4hg,-18209.030941819
AminoAcids/met/Dipeptide/Ca/conf_0108/FHIaims.out,C8CaH16N2O2S,swFx6C34tl9MEKZkk3OMN3MCIXLL,oHhmKWH2RHyyq7I2_Zdtkg,-45056.532217772
AminoAcids/arg/Dipeptide/bare/conf_3247/FHIaims.out,C9H19N5O2,swGGBOLnaGW-Ng-Kxo5re7x4Jggt,mxY3oud0ROmuulnue0PLuw,-21190.161870162
AminoAcids/lysH/Dipeptide/Ba/conf_0075/FHIaims.out,BaC9H20N3O2,swJJnfVuu1lvmiKRDmydjvVcx_38,ZnZLnzQUTbiqfI_XO3s4Aw,-243352.856634587
AminoAcids/lys/Dipeptide/bare/conf_1533/FHIaims.out,C9H19N3O2,sw_uvyWZ9jfP6KBb-ewg0DpkUuWn,28mLVcKZRKyl-FhRS3-RGw,-18209.13606897
AminoAcids/arg/Dipeptide/bare/conf_1045/FHIaims.out,C9H19N5O2,swfu4D_YC9wrhMlK_zgZ62pMtbNm,EAG8kHiQQIS21GfqFq_YXQ,-21190.481543061
AminoAcids/lys/Dipeptide/Mg/conf_0233/FHIaims.out,C9H19MgN3O2,swqX7wtMqvFS-6v1xJIjDp_UMxAA,owe7V8dOR16_uEkisTxo2Q,-23650.5011214
AminoAcids/argH/Dipeptide/bare/conf_0387/FHIaims.out,C9H20N5O2,sx0DVNS0p3Seck52fDEBy7NYzX1Z,UrciuZtJRO6H8ip_Th-d2A,-21201.727791237
AminoAcids/arg/Dipeptide/Ca/conf_0641/FHIaims.out,C9CaH19N5O2,sxPPAjDNItUtbugdzJWfe38I2LTg,REHDiBLURByKg3pMFPmq6w,-39735.467250521
AminoAcids/lysH/Dipeptide/Ca/conf_0501/FHIaims.out,C9CaH20N3O2,sxY9mLkr-XEz9iOtxrxMgj-Iwlut,rHuhjknGTUiAfoVvbZzuuA,-36758.153222065
AminoAcids/argH/Dipeptide/Ca/conf_0368/FHIaims.out,C9CaH20N5O2,sxfiGV-OF7KDeq3bPwPHvUENqvjI,KChpT9gKRJKwo1_z8VjZ8Q,-39740.61209823
AminoAcids/gluH/Dipeptide/bare/conf_0254/FHIaims.out,C8H14N2O4,sxoBL798alYG7BuXvy-IBSkaHhrd,Qj3IkTjuSVmTqd3g3BoW_Q,-19698.145129384
AminoAcids/arg/Dipeptide/bare/conf_1669/FHIaims.out,C9H19N5O2,sxuufBF291HBq2w1EgYvqUnai73a,N-T_ymXOSk-DXMIjvGyFrQ,-21190.388318604
AminoAcids/argH/Dipeptide/Ca/conf_0386/FHIaims.out,C9CaH20N5O2,sykdnjNsjP9cQj8bczBz_z4jiYbq,KyjKBq5sRSKGLrHAYV9z7A,-39740.575618306
AminoAcids/arg/Dipeptide/Ba/conf_0231/FHIaims.out,BaC9H19N5O2,sylMORxAkqEW6pUgIRHtKXMz8EaD,REHDiBLURByKg3pMFPmq6w,-246329.337884406
AminoAcids/arg/Dipeptide/bare/conf_0608/FHIaims.out,C9H19N5O2,syt9PIYy91TQo45G0RrGuN12v6xY,NJxp4QcKQRSfKpve6zm8zw,-21190.550213761
AminoAcids/argH/Dipeptide/Ca/conf_0319/FHIaims.out,C9CaH20N5O2,syyg3rtFQHHwDAb3-FluUX-GeIQX,vZFlWi73QF2OmB6W5PKTfQ,-39740.742197587
AminoAcids/lysH/Dipeptide/bare/conf_0683/FHIaims.out,C9H20N3O2,szWGLQfmQso9zHTKlQ-SQHfG2bKX,SXdit6b0RtibOeWIk3dulw,-18219.217126983
AminoAcids/ser/Dipeptide/Mg/conf_0030/FHIaims.out,C6H12MgN2O3,szYj3z7garp39ud7AaylokuSdbiM,ZnZLnzQUTbiqfI_XO3s4Aw,-20982.860131374
AminoAcids/arg/Dipeptide/Mg/conf_0297/FHIaims.out,C9H19MgN5O2,szbpSE6mmvxuRnXwwNMuUHSGBrkU,NIDpEFBaRuiPEiQKAUxB7g,-26633.122891797
AminoAcids/lys/Dipeptide/bare/conf_0680/FHIaims.out,C9H19N3O2,szrxvR7QGu6zWtreq4dsnghOk8Jo,28mLVcKZRKyl-FhRS3-RGw,-18209.405485741
AminoAcids/lysH/Dipeptide/bare/conf_0692/FHIaims.out,C9H20N3O2,sztqgs5L93vjFj4aHVUhmEY2FxdY,hieWgxOUQQyUBPwkm6gXXA,-18219.210639406
AminoAcids/argH/Dipeptide/Mg/conf_0002/FHIaims.out,C9H20MgN5O2,t-2muwAShmRJsYZvkkiwVVqC2zGn,OFQ-rlyqT8KLKaFKMeYXBQ,-26638.421009638
AminoAcids/arg/Dipeptide/bare/conf_3004/FHIaims.out,C9H19N5O2,t-EdMQp-vW5AOqHOyr7HTOPIMVzD,FBrvLmB_QcO217mfeKmfzA,-21190.1910425
AminoAcids/gly/Dipeptide/Mg/conf_0040/FHIaims.out,C5H10MgN2O2,t-JdsjAw5WIP6tF-fcT437IuTUjh,OhCdHFfSTLu8g6CGBISk4w,-17863.630773597
AminoAcids/gluH/Dipeptide/Mg/conf_0054/FHIaims.out,C8H14MgN2O4,t-PRWo33_w-rC5wpKjtwbm-uoITQ,PCxqtGsNRZugsCeb7VMUfQ,-25139.611832895
AminoAcids/argH/Dipeptide/Ca/conf_0510/FHIaims.out,C9CaH20N5O2,t-WeCTaypWXeiHeLbA_HFIlJ0ZfK,KChpT9gKRJKwo1_z8VjZ8Q,-39740.253240556
AminoAcids/leu/Dipeptide/Mg/conf_0169/FHIaims.out,C9H18MgN2O2,t-q3UKe83OodaB7MKpm6jHMfAFpq,LDi0gVzkT9a5fMNU5yiAdw,-22143.297664985
AminoAcids/lys/Dipeptide/bare/conf_0620/FHIaims.out,C9H19N3O2,t-rCF_s_BE0DK92mCHa3uJ5LOmyw,hSvqxrr0RjOhzwYU0stsOg,-18209.421739393
AminoAcids/arg/Dipeptide/bare/conf_1507/FHIaims.out,C9H19N5O2,t024RUot4s7-WFj129WyqbokLARq,E4zeoTItQNmyq6j7HmhnEA,-21190.415521431
AminoAcids/arg/Dipeptide/bare/conf_1888/FHIaims.out,C9H19N5O2,t0BkVr8WKjMRMzSAKLvYz-9mS8ZY,FBrvLmB_QcO217mfeKmfzA,-21190.35386754
AminoAcids/argH/Dipeptide/Mg/conf_0067/FHIaims.out,C9H20MgN5O2,t0MPWErhqj2bxMSto_DnqPDuBzPN,EfDcCKv9S--qBwJjNlNiSA,-26638.199398036
AminoAcids/argH/Dipeptide/Mg/conf_0087/FHIaims.out,C9H20MgN5O2,t0OV1ZK1ESmA7a49kDVhsHs-Rt2Q,EfDcCKv9S--qBwJjNlNiSA,-26638.164596149
AminoAcids/argH/Dipeptide/Ca/conf_0017/FHIaims.out,C9CaH20N5O2,t0YUo6fxcKWY1oNcCQWuvfjVuJF_,KChpT9gKRJKwo1_z8VjZ8Q,-39742.262609066
AminoAcids/ser/Dipeptide/bare/conf_0024/FHIaims.out,C6H12N2O3,t0u3q8bKCn3cjmQubewyncnVXiDD,ZnZLnzQUTbiqfI_XO3s4Aw,-15542.884022094
AminoAcids/lysH/Dipeptide/bare/conf_0405/FHIaims.out,C9H20N3O2,t0yAvM_kaZKK01EK9NYAC8U66R5C,SXdit6b0RtibOeWIk3dulw,-18219.720603606
AminoAcids/arg/Dipeptide/bare/conf_2810/FHIaims.out,C9H19N5O2,t0zKvZXVz25sYft0Xe7FRWhYlLqk,mxY3oud0ROmuulnue0PLuw,-21190.221768112
AminoAcids/argH/Dipeptide/Mg/conf_0021/FHIaims.out,C9H20MgN5O2,t143N6Q3sG6OIs556sF3dOjh7Ur6,EfDcCKv9S--qBwJjNlNiSA,-26638.287524104
AminoAcids/lysH/Dipeptide/bare/conf_0876/FHIaims.out,C9H20N3O2,t1QzYoMH_edwRcshenphVCaW47K4,SXdit6b0RtibOeWIk3dulw,-18218.676904808
AminoAcids/val/Dipeptide/Ca/conf_0069/FHIaims.out,C8CaH16N2O2,t1e8frryh88LkOv7TXrtXujt6XBj,ZnZLnzQUTbiqfI_XO3s4Aw,-34177.18328524
AminoAcids/arg/Dipeptide/Ba/conf_0344/FHIaims.out,BaC9H19N5O2,t1sRoBd_qT_B0WNDd-vgR1H98D3a,REHDiBLURByKg3pMFPmq6w,-246329.093965684
AminoAcids/lys/Dipeptide/bare/conf_0012/FHIaims.out,C9H19N3O2,t26AZp0et0edSlo33pvEGG0-SFzS,28mLVcKZRKyl-FhRS3-RGw,-18209.689226221
AminoAcids/lys/Dipeptide/Ba/conf_0047/FHIaims.out,BaC9H19N3O2,t2B_wPuX1P_IHp5IxI0hhTsDpSVh,OQ7gsl3nS1qCPR-JhXUH0w,-243347.872770185
AminoAcids/arg/Dipeptide/Mg/conf_0645/FHIaims.out,C9H19MgN5O2,t2Utms8b96RK0aF6z2rVUAYp9G0Q,NIDpEFBaRuiPEiQKAUxB7g,-26631.576217755
AminoAcids/hisD/Dipeptide/Ca/conf_0087/FHIaims.out,C9CaH14N4O2,t2mRDXAHFLk1uB5mj-__D7IX9WMU,fQocMUCIRBST0UglsvLf4Q,-38163.182392648
AminoAcids/cys/Dipeptide/bare/conf_0179/FHIaims.out,C6H12N2O2S,t3WhYQAMR79F1NmRsS12IHiez1Yo,vjLfcI6QQhSW3C5sDfsJXw,-24373.215477452
AminoAcids/arg/Dipeptide/Ba/conf_0093/FHIaims.out,BaC9H19N5O2,t3jZTu-sxmDY6uC8eEHl7HOJU3Sz,REHDiBLURByKg3pMFPmq6w,-246329.737051746
AminoAcids/leu/Dipeptide/bare/conf_0046/FHIaims.out,C9H18N2O2,t42rHIc_23EQ60kkVX93chICKt72,LDi0gVzkT9a5fMNU5yiAdw,-16702.929363518
AminoAcids/lys/Dipeptide/bare/conf_0195/FHIaims.out,C9H19N3O2,t4720rtDYh2fO1n5bKfx9pbiUUGF,Anra7l_EQhC9f_PDkA4JdQ,-18209.523855158
AminoAcids/lysH/Dipeptide/Ba/conf_0522/FHIaims.out,BaC9H20N3O2,t4B1qWoQzzn-ugVstFGPYwAZagoF,ZnZLnzQUTbiqfI_XO3s4Aw,-243351.647412311
AminoAcids/glu/Dipeptide/Ca/conf_0054/FHIaims.out,C8CaH13N2O4,t4BFNGNveFhZ4zDgNlZpsOP9NzuT,OhCdHFfSTLu8g6CGBISk4w,-38236.272648943
AminoAcids/lys/Dipeptide/Ba/conf_0395/FHIaims.out,BaC9H19N3O2,t4H7pXLJ6QznXTLA0kBBiGPMCGNQ,OQ7gsl3nS1qCPR-JhXUH0w,-243346.001710313
AminoAcids/lysH/Dipeptide/Mg/conf_0206/FHIaims.out,C9H20MgN3O2,t4PfAm9RngGtrMzVQsk3mLESHqtc,3mF4CEoTReGHEdeR4sFfnw,-23655.824196554
AminoAcids/lys/Dipeptide/bare/conf_1490/FHIaims.out,C9H19N3O2,t4U5iYC-lrGFnPCiO6g1jVm9d1EQ,Anra7l_EQhC9f_PDkA4JdQ,-18209.143797594
AminoAcids/arg/Dipeptide/bare/conf_2031/FHIaims.out,C9H19N5O2,t4XmeXzYlQ6kGsSNb3VgPxCSjw50,E4zeoTItQNmyq6j7HmhnEA,-21190.332430868
AminoAcids/arg/Dipeptide/bare/conf_2015/FHIaims.out,C9H19N5O2,t4bK6m9i9PEiUGXwVhggYO-SOAq3,ib-p-3RjTOSE8UDQg-J7fQ,-21190.334060459
AminoAcids/arg/Dipeptide/bare/conf_1272/FHIaims.out,C9H19N5O2,t4jI3Q5L4HJ-LmlNEQEqsBPfYXSC,kPLqJx0rQOePWx7CIOW6LQ,-21190.448221719
AminoAcids/arg/Dipeptide/bare/conf_3453/FHIaims.out,C9H19N5O2,t4lKS8ZGR8z7_Cnb-DO_JG_wTpW2,FBrvLmB_QcO217mfeKmfzA,-21190.131655821
AminoAcids/gluH/Dipeptide/bare/conf_0304/FHIaims.out,C8H14N2O4,t55BXVbzEZYVB9WUy4WNCyqnVmKR,Qj3IkTjuSVmTqd3g3BoW_Q,-19698.090893416
AminoAcids/argH/Dipeptide/Mg/conf_0143/FHIaims.out,C9H20MgN5O2,t5P7aJYqxUXDTG3ticvjK8QrS5bs,OFQ-rlyqT8KLKaFKMeYXBQ,-26638.02669028
AminoAcids/arg/Dipeptide/bare/conf_1305/FHIaims.out,C9H19N5O2,t5U3ndsLpBgEKguBHojXQ6HS7rwB,EEWy-WmxSgChQtawzu5RnQ,-21190.444590633
AminoAcids/lysH/Dipeptide/Ca/conf_0241/FHIaims.out,C9CaH20N3O2,t5eR_hCgcWrmaRHNiDOtXCwiCKLA,rHuhjknGTUiAfoVvbZzuuA,-36758.628151485
AminoAcids/lys/Dipeptide/Mg/conf_0085/FHIaims.out,C9H19MgN3O2,t5tDoQAnVoZvIRWj3O6z-sdMBqek,owe7V8dOR16_uEkisTxo2Q,-23651.347678162
AminoAcids/lys/Dipeptide/bare/conf_1608/FHIaims.out,C9H19N3O2,t5tj3qwpcmMPF9-TQxsF1dXDmO80,Anra7l_EQhC9f_PDkA4JdQ,-18209.122752395
AminoAcids/lysH/Dipeptide/Ba/conf_0557/FHIaims.out,BaC9H20N3O2,t65qIcsNJrwrKH6yhv_YlB-iOYZm,ZnZLnzQUTbiqfI_XO3s4Aw,-243351.53589338
AminoAcids/lysH/Dipeptide/Ba/conf_0382/FHIaims.out,BaC9H20N3O2,t68Kqy17Vv1s2SHG-WkdLsPFwP3L,ZnZLnzQUTbiqfI_XO3s4Aw,-243351.949651005
AminoAcids/arg/Dipeptide/bare/conf_3003/FHIaims.out,C9H19N5O2,t6tT6nua_S6AilRkU-28jc1xMpPB,FBrvLmB_QcO217mfeKmfzA,-21190.191099498
AminoAcids/arg/Dipeptide/Ba/conf_0745/FHIaims.out,BaC9H19N5O2,t6z33hc0ollD5bWJNHxiwaD_sC7N,REHDiBLURByKg3pMFPmq6w,-246327.845845459
AminoAcids/ser/Dipeptide/bare/conf_0053/FHIaims.out,C6H12N2O3,t71Nv8lkCFI-CPQUoV9hwuL0053v,ZnZLnzQUTbiqfI_XO3s4Aw,-15542.755847594
AminoAcids/leu/Dipeptide/Ca/conf_0005/FHIaims.out,C9CaH18N2O2,t78uOuYUpDxzHsajlOsLwjFU1P3C,LDi0gVzkT9a5fMNU5yiAdw,-35247.89330155
AminoAcids/tyr/Dipeptide/Ba/conf_0013/FHIaims.out,BaC12H16N2O3,t7HhZVsJ0lSf0YKuMpjfjsBPM-eY,_I3aphGuSPSicApthbSLkQ,-246967.123275373
AminoAcids/ile/Dipeptide/Ca/conf_0019/FHIaims.out,C9CaH18N2O2,t7Of-pG3D5fEiWmf5pe5K5eRl7rW,OQ7gsl3nS1qCPR-JhXUH0w,-35247.823315904
AminoAcids/argH/Dipeptide/Ba/conf_0065/FHIaims.out,BaC9H20N5O2,t7xrh0jpSrwa-Gp-m9GOQO4OG49i,vZFlWi73QF2OmB6W5PKTfQ,-246335.157371078
AminoAcids/arg/Dipeptide/Ca/conf_0061/FHIaims.out,C9CaH19N5O2,t8Jroj0rgZzSvNtz52EB__qRZddQ,_H1mhAjDTQm8tfuJmf_h2g,-39737.36488026
AminoAcids/lysH/Dipeptide/Mg/conf_0360/FHIaims.out,C9H20MgN3O2,t8sW0isw-0QtvFvkmdIpizShhxxB,SXdit6b0RtibOeWIk3dulw,-23654.075416534
AminoAcids/lys/Dipeptide/Ba/conf_0120/FHIaims.out,BaC9H19N3O2,t9BDcXSet_ilOk_g8Sbb-CsAlOaB,OQ7gsl3nS1qCPR-JhXUH0w,-243347.404974791
AminoAcids/arg/Dipeptide/Mg/conf_0509/FHIaims.out,C9H19MgN5O2,tA0mSwxbHpNlXqM-r3V3-fsmIYJN,Ci4T-gOUT8GLrEkYVFf-ww,-26632.180200264
AminoAcids/argH/Dipeptide/Ba/conf_0018/FHIaims.out,BaC9H20N5O2,tACL27BwlbABkpuo6dg_-k-ZtJ_Z,vZFlWi73QF2OmB6W5PKTfQ,-246335.331841648
AminoAcids/lys/Dipeptide/bare/conf_1181/FHIaims.out,C9H19N3O2,tADa8QbVUWWIsRgqvukxdQQE5WcA,28mLVcKZRKyl-FhRS3-RGw,-18209.232262292
AminoAcids/lys/Dipeptide/bare/conf_0240/FHIaims.out,C9H19N3O2,tANO6IEFq7cFx4IwWzOBCo4LhMXr,Anra7l_EQhC9f_PDkA4JdQ,-18209.513554032
AminoAcids/arg/Dipeptide/bare/conf_0616/FHIaims.out,C9H19N5O2,tAPu4PKKWDQ8bVzSGfVMuOQtVoq3,mhwYHeUYTeqHRPiUb8FpOA,-21190.548925004
AminoAcids/phe/Dipeptide/bare/conf_0014/FHIaims.out,C12H16N2O2,tAVAVOGYXqmqCrUUgWaEXikwkTRS,_I3aphGuSPSicApthbSLkQ,-19780.751838932
AminoAcids/arg/Dipeptide/Mg/conf_0550/FHIaims.out,C9H19MgN5O2,tAi56lmDY-SYB5sS2zPhQDPfpw8W,NIDpEFBaRuiPEiQKAUxB7g,-26632.030995894
